web-scraper-order,web-scraper-start-url,news-link,news-link-href
"1677583012-1457","https://turnbackhoax.id/page/44","[SALAH] Akun WhatsApp Sekda Magelang Adi Waryanto “081226161629”","https://turnbackhoax.id/2022/10/06/salah-akun-whatsapp-sekda-magelang-adi-waryanto-081226161629/"
"1677583012-1458","https://turnbackhoax.id/page/44","[SALAH] Info Pemberian Dana Bantuan Rp75 Juta Oleh BPJS Kesehatan Melalui Whatsapp","https://turnbackhoax.id/2022/10/06/salah-info-pemberian-dana-bantuan-rp75-juta-oleh-bpjs-kesehatan-melalui-whatsapp/"
"1677583012-1459","https://turnbackhoax.id/page/44","[SALAH] Vaksin Covid-19 Picu HIV-AIDS","https://turnbackhoax.id/2022/10/06/salah-vaksin-covid-19-picu-hiv-aids/"
"1677583012-1460","https://turnbackhoax.id/page/44","[SALAH] Video “Kesaksian ibu-ibu penjual dawet atas tr.4gedi","https://turnbackhoax.id/2022/10/05/salah-video-kesaksian-ibu-ibu-penjual-dawet-atas-tr-4gedi-kanjuruhan/"
"1677583013-1461","https://turnbackhoax.id/page/43","[SALAH] Petir Menyambar Candi Borobudur","https://turnbackhoax.id/2022/10/13/salah-petir-menyambar-candi-borobudur/"
"1677583013-1462","https://turnbackhoax.id/page/43","[SALAH] Seorang Jenazah Di Kediri Jawa Timur Tidak Ada Rombongan Tetangga Yang Mau Melayat","https://turnbackhoax.id/2022/10/13/salah-seorang-jenazah-di-kediri-jawa-timur-tidak-ada-rombongan-tetangga-yang-mau-melayat/"
"1677583013-1463","https://turnbackhoax.id/page/43","[SALAH] Jokowi Lulusan Jurusan Ngibul","https://turnbackhoax.id/2022/10/13/salah-jokowi-lulusan-jurusan-ngibul/"
"1677583013-1464","https://turnbackhoax.id/page/43","[SALAH] Lukas Enembe Meninggal Dunia","https://turnbackhoax.id/2022/10/13/salah-lukas-enembe-meninggal-dunia/"
"1677583013-1465","https://turnbackhoax.id/page/43","[SALAH] PEMBINA BRIMOB saat ini bernama Thahir alias Ang Tjoeng Ming","https://turnbackhoax.id/2022/10/13/salah-pembina-brimob-saat-ini-bernama-thahir-alias-ang-tjoeng-ming/"
"1677583013-1466","https://turnbackhoax.id/page/43","[SALAH] Lowongan Kerja di PT. Petrosida Gresik","https://turnbackhoax.id/2022/10/13/salah-lowongan-kerja-di-pt-petrosida-gresik/"
"1677583013-1467","https://turnbackhoax.id/page/43","[SALAH] Twice Konser Di Depan Pendukung Persib","https://turnbackhoax.id/2022/10/13/salah-twice-konser-di-depan-pendukung-persib/"
"1677583013-1468","https://turnbackhoax.id/page/43","[SALAH] Akun WhatsApp Wakil Bupati Purworejo “082132330592”","https://turnbackhoax.id/2022/10/13/salah-akun-whatsapp-wakil-bupati-purworejo-082132330592/"
"1677583013-1469","https://turnbackhoax.id/page/43","[SALAH] “KENAPA ADA ISTILAH KADRUN, TERNYATA KALIMAT ITU DARI GOLONGAN PKI BERNAMA NYOTO..”","https://turnbackhoax.id/2022/10/13/salah-kenapa-ada-istilah-kadrun-ternyata-kalimat-itu-dari-golongan-pki-bernama-nyoto/"
"1677583013-1470","https://turnbackhoax.id/page/43","[SALAH] Video “JAKARTA TERKINI 07/10/2022”","https://turnbackhoax.id/2022/10/13/salah-video-jakarta-terkini-07-10-2022/"
"1677583013-1471","https://turnbackhoax.id/page/43","[SALAH] “Orang yang Sudah Divaksin Dapat Dikoneksikan ke Bluetooth”","https://turnbackhoax.id/2022/10/13/salah-orang-yang-sudah-divaksin-dapat-dikoneksikan-ke-bluetooth/"
"1677583013-1472","https://turnbackhoax.id/page/43","[SALAH] Video “BONGKAR BOROK ANIES WAKIL GUBERNUR OGAH DUKUNG ANIES NYAPRES”","https://turnbackhoax.id/2022/10/13/salah-video-bongkar-borok-anies-wakil-gubernur-ogah-dukung-anies-nyapres/"
"1677583013-1473","https://turnbackhoax.id/page/43","[SALAH] Keributan antara camat dan warga pemilik tanah","https://turnbackhoax.id/2022/10/12/salah-keributan-antara-camat-dan-warga-pemilik-tanah/"
"1677583013-1474","https://turnbackhoax.id/page/43","[SALAH] Foto “PEMBUAT IJAZAH PALSU DIAMANKAN, KESAKSIANNYA BIKIN JKW TERP0JOK !!”","https://turnbackhoax.id/2022/10/12/salah-foto-pembuat-ijazah-palsu-diamankan-kesaksiannya-bikin-jkw-terp0jok/"
"1677583013-1475","https://turnbackhoax.id/page/43","[SALAH] Video “Sultan Jogja Cec4r Sri Adi Ningsih Yang Mengaku Seangkatan Dengan JKW”","https://turnbackhoax.id/2022/10/11/salah-video-sultan-jogja-cec4r-sri-adi-ningsih-yang-mengaku-seangkatan-dengan-jkw/"
"1677583013-1476","https://turnbackhoax.id/page/43","[SALAH] “Akun Facebook Inul Daratista”","https://turnbackhoax.id/2022/10/11/salah-akun-facebook-inul-daratista/"
"1677583013-1477","https://turnbackhoax.id/page/43","[SALAH] Dana BLT BBM Merupakan Dana Desa yang Direalokasi","https://turnbackhoax.id/2022/10/11/salah-dana-blt-bbm-merupakan-dana-desa-yang-direalokasi/"
"1677583013-1478","https://turnbackhoax.id/page/43","[SALAH] Perbandingan Pertalite Lama dan Pertalite Baru yang Berubah Warna serta Lebih Boros","https://turnbackhoax.id/2022/10/11/salah-perbandingan-pertalite-lama-dan-pertalite-baru-yang-berubah-warna-serta-lebih-boros/"
"1677583013-1479","https://turnbackhoax.id/page/43","[SALAH] Artikel “Sebaran Titik Genangan Banjir di Kota Semarang Malam Ini”","https://turnbackhoax.id/2022/10/11/salah-artikel-sebaran-titik-genangan-banjir-di-kota-semarang-malam-ini/"
"1677583013-1480","https://turnbackhoax.id/page/43","[SALAH] Video “RESMI JADI TERSANGKA KPK TITO KARNAVIAN TAK BISA MENGELAK PENYIDIK TEMUKAN INI”","https://turnbackhoax.id/2022/10/10/salah-video-resmi-jadi-tersangka-kpk-tito-karnavian-tak-bisa-mengelak-penyidik-temukan-ini/"
"1677583030-1481","https://turnbackhoax.id/page/42","[SALAH] Rektor UGM Akui Semua Kecurangan Ijazah dan Mengaku Dibayar oleh Jokowi","https://turnbackhoax.id/2022/10/20/salah-rektor-ugm-akui-semua-kecurangan-ijazah-dan-mengaku-dibayar-oleh-jokowi/"
"1677583030-1482","https://turnbackhoax.id/page/42","[SALAH] JERMAN TELAH MENGHENTIKAN SEMUA VAKSIN COVID-19","https://turnbackhoax.id/2022/10/20/salah-jerman-telah-menghentikan-semua-vaksin-covid-19/"
"1677583030-1483","https://turnbackhoax.id/page/42","[SALAH] Video “Gedung Putih Panik ribuan Rakyat Nekat Minta as Tinggalkan Nato”","https://turnbackhoax.id/2022/10/20/salah-video-gedung-putih-panik-ribuan-rakyat-nekat-minta-as-tinggalkan-nato/"
"1677583030-1484","https://turnbackhoax.id/page/42","[SALAH] Pidato Henry Kissinger pada 25 Februari 2009 Mengenai Vaksinasi Massal dan Modifikasi Genetik","https://turnbackhoax.id/2022/10/19/salah-pidato-henry-kissinger-pada-25-februari-2009-mengenai-vaksinasi-massal-dan-modifikasi-genetik/"
"1677583030-1485","https://turnbackhoax.id/page/42","[SALAH] Video “Aksi Kader Partai Nasdem Rame-Rame Melepaskan Atribut”","https://turnbackhoax.id/2022/10/19/salah-video-aksi-kader-partai-nasdem-rame-rame-melepaskan-atribut/"
"1677583030-1486","https://turnbackhoax.id/page/42","[SALAH] Foto “DIPANGGIL KE ISTANA !! BAMBANG TRI TOLAK SEGUDANG TAWARAN DARI JOKOWI”","https://turnbackhoax.id/2022/10/19/salah-foto-dipanggil-ke-istana-bambang-tri-tolak-segudang-tawaran-dari-jokowi/"
"1677583030-1487","https://turnbackhoax.id/page/42","[SALAH] “Perpisahan yang menakjubkan dan tidak pernah terjadi pada masa gubernur-gubernur bahkan kepala negara sebelumnya”","https://turnbackhoax.id/2022/10/18/salah-perpisahan-yang-menakjubkan-dan-tidak-pernah-terjadi-pada-masa-gubernur-gubernur-bahkan-kepala-negara-sebelumnya/"
"1677583030-1488","https://turnbackhoax.id/page/42","[SALAH] Permata Bank Menawarkan Pinjaman Dana Tanpa Agunan dan Survei","https://turnbackhoax.id/2022/10/17/salah-permata-bank-menawarkan-pinjaman-dana-tanpa-agunan-dan-survei/"
"1677583030-1489","https://turnbackhoax.id/page/42","[SALAH] Video Jembatan Adipala Hanyut Jalan Cilacap Selatan Tertutup","https://turnbackhoax.id/2022/10/17/salah-video-jembatan-adipala-hanyut-jalan-cilacap-selatan-tertutup/"
"1677583030-1490","https://turnbackhoax.id/page/42","[SALAH] Video “️joe Biden Ancam Indonesia Akan Hadapi Konsekuensi Mengerikan Ini, Jika Danai Rusia Di Ukraina”","https://turnbackhoax.id/2022/10/17/salah-video-%ef%b8%8fjoe-biden-ancam-indonesia-akan-hadapi-konsekuensi-mengerikan-ini-jika-danai-rusia-di-ukraina/"
"1677583030-1491","https://turnbackhoax.id/page/42","[SALAH] Bus Kampanye Relawan Gabener nyungsep","https://turnbackhoax.id/2022/10/16/salah-bus-kampanye-relawan-gabener-nyungsep/"
"1677583030-1492","https://turnbackhoax.id/page/42","[SALAH] Video “MENGEJUTKAN! PRABOWO MUNDUR DARI JABATANNYA!!TAK INGIN TERJERUMUS KEJALAN BUSUK JOKOWI”","https://turnbackhoax.id/2022/10/16/salah-video-mengejutkan-prabowo-mundur-dari-jabatannyatak-ingin-terjerumus-kejalan-busuk-jokowi/"
"1677583030-1493","https://turnbackhoax.id/page/42","[SALAH] Video “MALU ATAS SIKAP B.REKTOR ALUMNI UGM SERENTAK B4K4R IJAZAH ASLI !!”","https://turnbackhoax.id/2022/10/16/salah-video-malu-atas-sikap-b-rektor-alumni-ugm-serentak-b4k4r-ijazah-asli/"
"1677583030-1494","https://turnbackhoax.id/page/42","[SALAH] Video “SOMBONG BANGET ! Kapolda Metro Fadil rampas KTA Paspampres”","https://turnbackhoax.id/2022/10/15/salah-video-sombong-banget-kapolda-metro-fadil-rampas-kta-paspampres/"
"1677583030-1495","https://turnbackhoax.id/page/42","[SALAH] Tuduh Semua Ijazah Jokowi Palsu, Dengan Tegas Presiden Tunjukkan Ijazah Asli Miliknya","https://turnbackhoax.id/2022/10/14/salah-tuduh-semua-ijazah-jokowi-palsu-dengan-tegas-presiden-tunjukkan-ijazah-asli-miliknya/"
"1677583030-1496","https://turnbackhoax.id/page/42","[SALAH] Amarah Mega Memuncak Ganjar Sudah Resmi Keluar Dari PDIP","https://turnbackhoax.id/2022/10/14/salah-amarah-mega-memuncak-ganjar-sudah-resmi-keluar-dari-pdip/"
"1677583030-1497","https://turnbackhoax.id/page/42","[SALAH] Video “PEMALSU IJAZAH RESMI DIRINGKUS PAK DHE TAK TERTOLONG KESAKSIANNYA MENGEJUTKAN”","https://turnbackhoax.id/2022/10/14/salah-video-pemalsu-ijazah-resmi-diringkus-pak-dhe-tak-tertolong-kesaksiannya-mengejutkan/"
"1677583030-1498","https://turnbackhoax.id/page/42","[SALAH] WHO Umumkan Pandemi Covid-19 Telah Berakhir Sejak 14 September","https://turnbackhoax.id/2022/10/13/salah-who-umumkan-pandemi-covid-19-telah-berakhir-sejak-14-september/"
"1677583030-1499","https://turnbackhoax.id/page/42","[SALAH] Hindari Mobilisasi Militer, Seorang Pria di Rusia Bersembunyi di Dalam Kulkas","https://turnbackhoax.id/2022/10/13/salah-hindari-mobilisasi-militer-seorang-pria-di-rusia-bersembunyi-di-dalam-kulkas/"
"1677583030-1500","https://turnbackhoax.id/page/42","[SALAH] Maulid Nabi di Rusia dihadiri jutaan orang","https://turnbackhoax.id/2022/10/13/salah-maulid-nabi-di-rusia-dihadiri-jutaan-orang/"
"1677583034-1501","https://turnbackhoax.id/page/41","[SALAH] Lowongan Kerja oleh PLN Wilayah Denpasar Oktober 2022","https://turnbackhoax.id/2022/10/22/salah-lowongan-kerja-oleh-pln-wilayah-denpasar-oktober-2022/"
"1677583034-1502","https://turnbackhoax.id/page/41","[SALAH] “rakyat antusias sekali menyambut kedatangan Anis for presiden 2024”","https://turnbackhoax.id/2022/10/22/salah-rakyat-antusias-sekali-menyambut-kedatangan-anis-for-presiden-2024/"
"1677583034-1503","https://turnbackhoax.id/page/41","[SALAH] Terjadi Pembacokan dan Maraknya Gangster di Denpasar","https://turnbackhoax.id/2022/10/22/salah-terjadi-pembacokan-dan-maraknya-gangster-di-denpasar/"
"1677583034-1504","https://turnbackhoax.id/page/41","[SALAH] Video “Ini situasi terkini di AS negara super power yang menderita, akibat adanya resesi yang melanda dunia.”","https://turnbackhoax.id/2022/10/21/salah-video-ini-situasi-terkini-di-as-negara-super-power-yang-menderita-akibat-adanya-resesi-yang-melanda-dunia/"
"1677583034-1505","https://turnbackhoax.id/page/41","[SALAH] “jokowi bilang telah mengakuisisi saham PT. Freport adalah bohong belaka”","https://turnbackhoax.id/2022/10/21/salah-jokowi-bilang-telah-mengakuisisi-saham-pt-freport-adalah-bohong-belaka/"
"1677583034-1506","https://turnbackhoax.id/page/41","[SALAH]: Pesan Whatsapp Pengangkatan Tenaga Honorer Perawat dan Guru Tanpa Tes di Pemprov Yogyakarta","https://turnbackhoax.id/2022/10/21/salah-pesan-whatsapp-pengangkatan-tenaga-honorer-perawat-dan-guru-tanpa-tes-di-pemprov-yogyakarta/"
"1677583034-1507","https://turnbackhoax.id/page/41","[SALAH] Akun Whatsapp Bupati Limapuluh Kota Safaruddin Dt Bandaro “+6282169316526”","https://turnbackhoax.id/2022/10/21/salah-akun-whatsapp-bupati-limapuluh-kota-safaruddin-dt-bandaro-6282169316526/"
"1677583034-1508","https://turnbackhoax.id/page/41","[SALAH] Akun WhatsApp Ketua DPC Demokrat Kabupaten Serang Yayang A Nugraha “085767299704”","https://turnbackhoax.id/2022/10/21/salah-akun-whatsapp-ketua-dpc-demokrat-kabupaten-serang-yayang-a-nugraha-085767299704/"
"1677583034-1509","https://turnbackhoax.id/page/41","[SALAH]: Pesan Whatsapp Pengangkatan Tenaga Honorer Perawat dan Guru di Pemprov NTB","https://turnbackhoax.id/2022/10/21/salah-pesan-whatsapp-pengangkatan-tenaga-honorer-perawat-dan-guru-di-pemprov-ntb/"
"1677583034-1510","https://turnbackhoax.id/page/41","[SALAH] Akun Whatsapp Pj Wali Kota Salatiga Sinoeng N Rachmadi Menawarkan Barang Jasa “+628158854203”","https://turnbackhoax.id/2022/10/21/salah-akun-whatsapp-pj-wali-kota-salatiga-sinoeng-n-rachmadi-menawarkan-barang-jasa-628158854203/"
"1677583034-1511","https://turnbackhoax.id/page/41","[SALAH] Akun WhatsApp Wakil Wali Kota Sukabumi Andri Setiawan Hamami “085805025738”","https://turnbackhoax.id/2022/10/21/salah-akun-whatsapp-wakil-wali-kota-sukabumi-andri-setiawan-hamami-085805025738/"
"1677583034-1512","https://turnbackhoax.id/page/41","[SALAH] Lowongan Kerja JNE Kediri","https://turnbackhoax.id/2022/10/21/salah-lowongan-kerja-jne-kediri/"
"1677583034-1513","https://turnbackhoax.id/page/41","[SALAH] Akun Facebook KJRI Dubai","https://turnbackhoax.id/2022/10/21/salah-akun-facebook-kjri-dubai/"
"1677583034-1514","https://turnbackhoax.id/page/41","[SALAH] Uskup Katolik se Jabodetabek Deklarasi Dukung Anies Baswedan Jadi Presiden","https://turnbackhoax.id/2022/10/21/salah-uskup-katolik-se-jabodetabek-deklarasi-dukung-anies-baswedan-jadi-presiden/"
"1677583034-1515","https://turnbackhoax.id/page/41","[SALAH] Video Timnas U-15 Bertanding di Piala Dunia Swiss","https://turnbackhoax.id/2022/10/21/salah-video-timnas-u-15-bertanding-di-piala-dunia-swiss/"
"1677583034-1516","https://turnbackhoax.id/page/41","[SALAH] Video Anak-Anak Ujian di KFC","https://turnbackhoax.id/2022/10/21/salah-video-anak-anak-ujian-di-kfc/"
"1677583034-1517","https://turnbackhoax.id/page/41","[SALAH] Poster Indosiar Konser Cinta Leslar Bersemi Kembali","https://turnbackhoax.id/2022/10/21/salah-poster-indosiar-konser-cinta-leslar-bersemi-kembali/"
"1677583034-1518","https://turnbackhoax.id/page/41","[SALAH] China Sudah Menjajah NKRI Salah Satunya Komplek Khusus Rumah Elit China Bertuliskan China","https://turnbackhoax.id/2022/10/21/salah-china-sudah-menjajah-nkri-salah-satunya-komplek-khusus-rumah-elit-china-bertuliskan-china/"
"1677583034-1519","https://turnbackhoax.id/page/41","[SALAH] Video Penimbunan Saluran Air dengan Karung Pasir","https://turnbackhoax.id/2022/10/21/salah-video-penimbunan-saluran-air-dengan-karung-pasir/"
"1677583034-1520","https://turnbackhoax.id/page/41","[SALAH] “Mohon doa keselamatan untuk Blitar”","https://turnbackhoax.id/2022/10/20/salah-mohon-doa-keselamatan-untuk-blitar/"
"1677583044-1521","https://turnbackhoax.id/page/40","[SALAH] Demo Anti Pemerintah Cina di Guangzhou","https://turnbackhoax.id/2022/10/27/salah-demo-anti-pemerintah-cina-di-guangzhou/"
"1677583044-1522","https://turnbackhoax.id/page/40","[SALAH] “baru beberapa minggu sudah merasakan bahwa tugas Gubernur itu tidak gampang”","https://turnbackhoax.id/2022/10/27/salah-baru-beberapa-minggu-sudah-merasakan-bahwa-tugas-gubernur-itu-tidak-gampang/"
"1677583044-1523","https://turnbackhoax.id/page/40","[SALAH] Bahaya Menyebarkan Ucapan Selamat Dengan Gambar","https://turnbackhoax.id/2022/10/27/salah-bahaya-menyebarkan-ucapan-selamat-dengan-gambar/"
"1677583044-1524","https://turnbackhoax.id/page/40","[SALAH] Video “Supporter Arema turun ke jalan melampiaskan ketidakpuasan nya terhadap PSSI & Aparat Hukum”","https://turnbackhoax.id/2022/10/27/salah-video-supporter-arema-turun-ke-jalan-melampiaskan-ketidakpuasan-nya-terhadap-pssi-aparat-hukum/"
"1677583044-1525","https://turnbackhoax.id/page/40","[SALAH] Pernyataan IDI tentang Daftar Minuman yang Menyebabkan Pengerasan Otak, Diabetes, dan Pengerasan Sumsum Tulang Belakang","https://turnbackhoax.id/2022/10/27/salah-pernyataan-idi-tentang-daftar-minuman-yang-menyebabkan-pengerasan-otak-diabetes-dan-pengerasan-sumsum-tulang-belakang/"
"1677583044-1526","https://turnbackhoax.id/page/40","[SALAH] Heri Budi geleng-geleng kepala setelah blusukan melihat kali Ciliwung","https://turnbackhoax.id/2022/10/27/salah-heri-budi-geleng-geleng-kepala-setelah-blusukan-melihat-kali-ciliwung/"
"1677583044-1527","https://turnbackhoax.id/page/40","[SALAH] Artikel “Polisi Benarkan Ada Upaya dari FPI dalam Penyebar Kaos & Atribut PKI”","https://turnbackhoax.id/2022/10/27/salah-artikel-polisi-benarkan-ada-upaya-dari-fpi-dalam-penyebar-kaos-atribut-pki/"
"1677583044-1528","https://turnbackhoax.id/page/40","[SALAH] Kemenkes RI Adakan Bantuan Biaya STR Bagi Tenaga Kesehatan","https://turnbackhoax.id/2022/10/26/salah-kemenkes-ri-adakan-bantuan-biaya-str-bagi-tenaga-kesehatan/"
"1677583044-1529","https://turnbackhoax.id/page/40","[SALAH] “waduk Pluit diterlantarkan pa Heru gercep dua hari bekerja langsung dikeruk dan dibersihkan”","https://turnbackhoax.id/2022/10/26/salah-waduk-pluit-diterlantarkan-pa-heru-gercep-dua-hari-bekerja-langsung-dikeruk-dan-dibersihkan/"
"1677583044-1530","https://turnbackhoax.id/page/40","[SALAH] Presiden Volodymyr Zelensky Merekam Video-Videonya di Depan Green Screen","https://turnbackhoax.id/2022/10/25/salah-presiden-volodymyr-zelensky-merekam-video-videonya-di-depan-green-screen/"
"1677583044-1531","https://turnbackhoax.id/page/40","[SALAH] “Sanksi FIFA: PSSI di Banned FIFA 8 Tahun”","https://turnbackhoax.id/2022/10/25/salah-sanksi-fifa-pssi-di-banned-fifa-8-tahun/"
"1677583044-1532","https://turnbackhoax.id/page/40","[SALAH] Seorang Pengguna Facebook Memprediksi COVID-19 Sejak 2013","https://turnbackhoax.id/2022/10/25/salah-seorang-pengguna-facebook-memprediksi-covid-19-sejak-2013/"
"1677583044-1533","https://turnbackhoax.id/page/40","[SALAH] “Puluhan Orang ‘j0get ‘ didalam mesjid sambil teriak lafadz Allah”","https://turnbackhoax.id/2022/10/24/salah-puluhan-orang-j0get-didalam-mesjid-sambil-teriak-lafadz-allah/"
"1677583044-1534","https://turnbackhoax.id/page/40","[SALAH] Video Seorang Ayah Menari Saat Pemakaman Putrinya yang Dibunuh Polisi di Iran","https://turnbackhoax.id/2022/10/22/salah-video-seorang-ayah-menari-saat-pemakaman-putrinya-yang-dibunuh-polisi-di-iran/"
"1677583044-1535","https://turnbackhoax.id/page/40","[SALAH] Foto Buaya Berenang Dalam Rumah yang Terendam Banjir Setelah Badai di Florida","https://turnbackhoax.id/2022/10/22/salah-foto-buaya-berenang-dalam-rumah-yang-terendam-banjir-setelah-badai-di-florida/"
"1677583044-1536","https://turnbackhoax.id/page/40","[SALAH] Infografis Larangan Bagi Pendatang Asing di Qatar Selama Piala Dunia 2022","https://turnbackhoax.id/2022/10/22/salah-infografis-larangan-bagi-pendatang-asing-di-qatar-selama-piala-dunia-2022/"
"1677583044-1537","https://turnbackhoax.id/page/40","[SALAH] “Ahmad Dhani: Saya Akan Potong Kemaluan Jika Jokowi Menang”","https://turnbackhoax.id/2022/10/22/salah-ahmad-dhani-saya-akan-potong-kemaluan-jika-jokowi-menang/"
"1677583044-1538","https://turnbackhoax.id/page/40","[SALAH] 55th Anniversary Indomilk","https://turnbackhoax.id/2022/10/22/salah-55th-anniversary-indomilk/"
"1677583044-1539","https://turnbackhoax.id/page/40","[SALAH] Anggota DPRD Fraksi Demokrat Lampung Barat Heri Gunawan Tawarkan Lelang Kendaraan Melalui Pesan WhatsApp","https://turnbackhoax.id/2022/10/22/salah-anggota-dprd-fraksi-demokrat-lampung-barat-heri-gunawan-tawarkan-lelang-kendaraan-melalui-pesan-whatsapp/"
